date,long,short,ls_gross,turnover,cost_bps,ls_net,cum_ls_net,cum_ls_gross,drawdown
2023-07-11,-0.013398759422984779,-0.020441040751472263,0.007042281328487485,0.75,0.0005,0.006667281328487484,0.006102802939884206,0.13724030293988415,-0.15188888080332608
2023-07-12,0.005958171982564232,0.014067441929666673,-0.00810926994710244,0.65,0.0005,-0.008434269947102441,-0.002331467007218235,0.12913103299278172,-0.16032315075042852
2023-07-13,0.0034751971953104026,-0.003097621494331078,0.0065728186896414804,0.65,0.0005,0.006247818689641481,0.003916351682423246,0.13570385168242322,-0.15407533206078705
2023-07-14,2.2105573667027116e-05,-0.017511556931730517,0.017533662505397545,0.55,0.0005,0.017258662505397544,0.02117501418782079,0.15323751418782075,-0.13681666955538951
2023-07-17,0.01000910393830287,0.005644457479903399,0.00436464645839947,0.6749999999999999,0.0005,0.00402714645839947,0.02520216064622026,0.1576021606462202,-0.13278952309699005
2023-07-18,-0.0028128513541068323,-0.009938222707579259,0.007125371353472427,0.6749999999999999,0.0005,0.006787871353472427,0.031990031999692685,0.16472753199969264,-0.1260016517435176
2023-07-19,-0.012482900099602337,-0.01707617837867656,0.004593278279074223,0.65,0.0005,0.004268278279074223,0.03625831027876691,0.16932081027876686,-0.12173337346444338
2023-07-21,0.001838437605566115,-0.008790284081358969,0.010628721686925083,0.75,0.0005,0.010253721686925083,0.046512031965691994,0.17994953196569194,-0.1114796517775183
2023-07-24,0.01383871803150947,0.024891899395632588,-0.011053181364123118,0.7000000000000001,0.0005,-0.011403181364123117,0.035108850601568875,0.16889635060156882,-0.12288283314164142
2023-07-25,-0.0008352547993197748,-0.014176285307775973,0.0133410305084562,0.7749999999999999,0.0005,0.012953530508456199,0.048062381110025074,0.18223738111002502,-0.10992930263318522
2023-07-26,-0.0033740841810710603,-0.008233994747717115,0.004859910566646055,0.875,0.0005,0.004422410566646055,0.052484791676671125,0.18709729167667108,-0.10550689206653917
2023-07-27,0.009463219491952817,0.007964758176772882,0.0014984613151799355,0.625,0.0005,0.0011859613151799355,0.05367075299185106,0.18859575299185102,-0.10432093075135923
2023-07-28,0.005221515924982513,0.011744300158749181,-0.006522784233766669,0.65,0.0005,-0.006847784233766668,0.04682296875808439,0.18207296875808435,-0.1111687149851259
2023-07-31,-0.005190311156170869,-0.005164018727837547,-2.6292428333321745e-05,0.55,0.0005,-0.00030129242833332176,0.04652167632975107,0.18204667632975102,-0.11147000741345922
2023-08-01,-0.0017406363260518425,0.001338651636774578,-0.00307928796282642,0.7000000000000001,0.0005,-0.00342928796282642,0.04309238836692465,0.1789673883669246,-0.11489929537628564
2023-08-02,-0.005845183720732278,0.0009363148145879477,-0.006781498535320226,0.7,0.0005,-0.007131498535320226,0.03596088983160443,0.17218588983160438,-0.12203079391160587
